Timestamp,Type,Client_Identifier,Question_Value,Max_Time_Allowed
2023-09-27 06:13:59,answer0,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.69106328125,9.600000000000001
2023-09-27 06:14:00,answer1+,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,2.3706931640625,9.600000000000001
2023-09-27 06:14:13,augment,5ECvRLMj9jkbdM4sLuH5WvjUe87TcAdjRfUj5onN4iKqYYGm,1.6925537109375,9.600000000000001
2023-09-27 06:14:17,answer0,5H9XxRFAW2KHnN94qzCGMyEs6Bi4pTiatW9LcwGmtJp42Vaq,2.2023501953125,9.600000000000001
2023-09-27 06:14:24,followup1+,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.2876173828125,9.600000000000001
2023-09-27 06:14:25,augment,5Hddm3iBFD2GLT5ik7LZnT3XJUnRnN8PoeCFgGQgawUVKNm8,21.3975296875,9.600000000000001
2023-09-27 06:14:37,answer1+,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.6328171875,9.600000000000001
2023-09-27 06:14:39,answer1+,5H6BgKkAr2Anmm9Xw5BVDE4VaQmFEVMkJUHeT7Gki4J7yF4x,2.861003125,9.600000000000001
2023-09-27 06:14:43,answer1+,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.2876173828125,9.600000000000001
2023-09-27 06:14:51,answer1+,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.93700859375,9.600000000000001
2023-09-27 06:15:08,augment,5H6BgKkAr2Anmm9Xw5BVDE4VaQmFEVMkJUHeT7Gki4J7yF4x,2.861003125,9.600000000000001
2023-09-27 06:15:20,answer1+,5HNQURvmjjYhTSksi8Wfsw676b4owGwfLR2BFAQzG7H3HhYf,8.58366640625,9.600000000000001
2023-09-27 06:15:30,followup0,5CaCUPsSSdKWcMJbmdmJdnWVa15fJQuz5HsSGgVdZffpHAUa,1.3133888671875,9.600000000000001
2023-09-27 06:15:46,answer1+,5H9XxRFAW2KHnN94qzCGMyEs6Bi4pTiatW9LcwGmtJp42Vaq,2.2023501953125,9.600000000000001
2023-09-27 06:15:48,followup0,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.93700859375,9.600000000000001
2023-09-27 06:15:51,followup1+,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.6328171875,9.600000000000001
2023-09-27 06:15:52,followup0,5EpxBYq4aVgTQ1rYeBo2mzYt3hgpRTqxZTSsJEkCstBP5Jse,1.12486162109375,9.600000000000001
2023-09-27 06:16:08,followup1+,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.6909359375,9.600000000000001
2023-09-27 06:16:10,answer0,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.1384625,9.600000000000001
2023-09-27 06:16:22,followup1+,5Gpt8XWFTXmKrRF1qaxcBQLvnPLpKi6Pt2XC4vVQR7gqNKtU,1.1540734375,9.600000000000001
2023-09-27 06:16:26,followup0,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.3045859375,9.600000000000001
2023-09-27 06:16:31,followup1+,5EpxBYq4aVgTQ1rYeBo2mzYt3hgpRTqxZTSsJEkCstBP5Jse,1.12486162109375,9.600000000000001
2023-09-27 06:16:38,answer1+,5H9XxRFAW2KHnN94qzCGMyEs6Bi4pTiatW9LcwGmtJp42Vaq,2.2023732421875,9.600000000000001
2023-09-27 06:16:58,answer1+,5ECvRLMj9jkbdM4sLuH5WvjUe87TcAdjRfUj5onN4iKqYYGm,1.6925703125,9.600000000000001
2023-09-27 06:17:01,augment,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.63305,9.600000000000001
2023-09-27 06:17:04,followup1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.30446484375,9.600000000000001
2023-09-27 06:17:10,augment,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.69106328125,9.600000000000001
2023-09-27 06:17:31,followup1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.3045859375,9.600000000000001
2023-09-27 06:17:46,answer1+,5FqPJMZDp39KRd9jDhXuFpZWkYD7wG5AXmjoWqK8rDy7ok5B,3.968067578125,9.600000000000001
2023-09-27 06:17:55,answer0,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,5.592843359375,9.600000000000001
2023-09-27 06:18:10,followup1+,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.93710546875,9.600000000000001
2023-09-27 06:18:16,answer0,5ECvRLMj9jkbdM4sLuH5WvjUe87TcAdjRfUj5onN4iKqYYGm,1.6925537109375,9.600000000000001
2023-09-27 06:18:21,followup1+,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.6328171875,9.600000000000001
2023-09-27 06:18:28,followup0,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.30446484375,9.600000000000001
2023-09-27 06:18:32,followup0,5ED6jwDECEmNvSp98R2qyEUPHDv9pi14E6n3TS8CicD6YfhL,3.2226587890625,9.600000000000001
2023-09-27 06:18:42,answer1+,5Dz8ShM6rtPw1GBAaqxjycT9LF1TC3iDpzpUH9gKr85Nizo6,2.5135361328125,9.600000000000001
2023-09-27 06:18:45,answer1+,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.63305,9.600000000000001
2023-09-27 06:19:16,followup1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.30460625,9.600000000000001
2023-09-27 06:19:17,followup1+,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.35182431640625,9.600000000000001
2023-09-27 06:19:20,answer1+,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.69106328125,9.600000000000001
2023-09-27 06:19:20,augment,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.1384736328125,9.600000000000001
2023-09-27 06:19:25,followup1+,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.28761962890625,9.600000000000001
2023-09-27 06:19:25,answer1+,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.868363671875,9.600000000000001
2023-09-27 06:19:31,answer0,5H6BgKkAr2Anmm9Xw5BVDE4VaQmFEVMkJUHeT7Gki4J7yF4x,2.8610080078125,9.600000000000001
2023-09-27 06:19:49,followup1+,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.8683849609375,9.600000000000001
2023-09-27 06:19:54,answer1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.30472734375,9.600000000000001
2023-09-27 06:19:55,followup0,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.93712265625,9.600000000000001
2023-09-27 06:19:59,answer1+,5Hddm3iBFD2GLT5ik7LZnT3XJUnRnN8PoeCFgGQgawUVKNm8,21.3977765625,9.600000000000001
2023-09-27 06:20:13,followup1+,5CaCUPsSSdKWcMJbmdmJdnWVa15fJQuz5HsSGgVdZffpHAUa,1.31340390625,9.600000000000001
2023-09-27 06:20:20,followup1+,5Dz8ShM6rtPw1GBAaqxjycT9LF1TC3iDpzpUH9gKr85Nizo6,2.5135404296875,9.600000000000001
2023-09-27 06:20:23,followup1+,5Hddm3iBFD2GLT5ik7LZnT3XJUnRnN8PoeCFgGQgawUVKNm8,21.3977765625,9.600000000000001
2023-09-27 06:20:33,answer1+,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,5.59290703125,9.600000000000001
2023-09-27 06:21:03,answer1+,5EpxBYq4aVgTQ1rYeBo2mzYt3hgpRTqxZTSsJEkCstBP5Jse,1.1248744140625,9.600000000000001
2023-09-27 06:21:03,followup0,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.3518265625,9.600000000000001
2023-09-27 06:21:26,answer0,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.691084375,9.600000000000001
2023-09-27 06:21:37,augment,5HNQURvmjjYhTSksi8Wfsw676b4owGwfLR2BFAQzG7H3HhYf,8.583765625,9.600000000000001
2023-09-27 06:22:04,followup1+,5G1NjW9YhXLadMWajvTkfcJy6up3yH2q1YzMXDTi6ijanChe,1.9357025390625,9.600000000000001
2023-09-27 06:22:49,answer1+,5ECvRLMj9jkbdM4sLuH5WvjUe87TcAdjRfUj5onN4iKqYYGm,1.6925896484375,9.600000000000001
2023-09-27 06:22:53,answer1+,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.93712265625,9.600000000000001
2023-09-27 06:22:54,augment,5HeKSHGdsRCwVgyrHchijnZJnq4wiv6GqoDLNah8R5WMfnLB,2.8307666015625,9.600000000000001
2023-09-27 06:22:55,answer1+,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.8683849609375,9.600000000000001
2023-09-27 06:22:55,followup1+,5EsbfxPcQaUrCDurUJ8Q5qDKNENNGziu3qHWUbXrcuY2pbNz,1.2678638671875,9.600000000000001
2023-09-27 06:23:00,followup1+,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,5.59290703125,9.600000000000001
2023-09-27 06:23:08,followup1+,5ECvRLMj9jkbdM4sLuH5WvjUe87TcAdjRfUj5onN4iKqYYGm,1.692573046875,9.600000000000001
2023-09-27 06:23:29,followup1+,5Hddm3iBFD2GLT5ik7LZnT3XJUnRnN8PoeCFgGQgawUVKNm8,21.3977765625,9.600000000000001
2023-09-27 06:23:30,followup1+,5FqPJMZDp39KRd9jDhXuFpZWkYD7wG5AXmjoWqK8rDy7ok5B,3.96807421875,9.600000000000001
2023-09-27 06:23:35,answer1+,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.868366796875,9.600000000000001
2023-09-27 06:24:03,answer0,5CaCUPsSSdKWcMJbmdmJdnWVa15fJQuz5HsSGgVdZffpHAUa,1.31340390625,9.600000000000001
2023-09-27 06:24:04,followup0,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.9372203125,9.600000000000001
2023-09-27 06:24:05,followup0,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.13848662109375,9.600000000000001
2023-09-27 06:24:06,answer1+,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,2.3707203125,9.600000000000001
2023-09-27 06:24:12,answer1+,5ED6jwDECEmNvSp98R2qyEUPHDv9pi14E6n3TS8CicD6YfhL,3.22269609375,9.600000000000001
2023-09-27 06:24:13,followup1+,5Hddm3iBFD2GLT5ik7LZnT3XJUnRnN8PoeCFgGQgawUVKNm8,21.3979875,9.600000000000001
2023-09-27 06:24:26,augment,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.691084375,9.600000000000001
2023-09-27 06:24:27,followup1+,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.28761962890625,9.600000000000001
2023-09-27 06:24:29,answer1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.30472734375,9.600000000000001
2023-09-27 06:24:32,augment,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.3518265625,9.600000000000001
2023-09-27 06:24:35,answer1+,5H9XxRFAW2KHnN94qzCGMyEs6Bi4pTiatW9LcwGmtJp42Vaq,2.202376953125,9.600000000000001
2023-09-27 06:24:37,augment,5GjRTFAspc1j5FefP6tyKv9pehAx2EdhC6UuPVyAEzGaerkL,1.03683623046875,9.600000000000001
2023-09-27 06:24:38,followup1+,5HNQURvmjjYhTSksi8Wfsw676b4owGwfLR2BFAQzG7H3HhYf,8.583765625,9.600000000000001
2023-09-27 06:24:54,answer0,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.8683849609375,9.600000000000001
2023-09-27 06:25:01,followup0,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.30472734375,9.600000000000001
2023-09-27 06:25:06,augment,5ECvRLMj9jkbdM4sLuH5WvjUe87TcAdjRfUj5onN4iKqYYGm,1.692573046875,9.600000000000001
2023-09-27 06:25:31,answer1+,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.8683849609375,9.600000000000001
2023-09-27 06:25:35,answer0,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,2.3707435546875,9.600000000000001
2023-09-27 06:25:37,augment,5HNQURvmjjYhTSksi8Wfsw676b4owGwfLR2BFAQzG7H3HhYf,8.58385,9.600000000000001
2023-09-27 06:26:01,answer1+,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.13847548828125,9.600000000000001
2023-09-27 06:26:20,answer1+,5H6BgKkAr2Anmm9Xw5BVDE4VaQmFEVMkJUHeT7Gki4J7yF4x,2.8610080078125,9.600000000000001
2023-09-27 06:26:21,answer1+,5HeKSHGdsRCwVgyrHchijnZJnq4wiv6GqoDLNah8R5WMfnLB,2.8307666015625,9.600000000000001
2023-09-27 06:26:27,answer1+,5F4tQyWrhfGVcNhoqeiNsR6KjD4wMZ2kfhLj4oHYuyHbZAc3,45.318790625,9.600000000000001
2023-09-27 06:26:46,answer1+,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.868366796875,9.600000000000001
2023-09-27 06:26:49,answer1+,5CaCUPsSSdKWcMJbmdmJdnWVa15fJQuz5HsSGgVdZffpHAUa,1.313391015625,9.600000000000001
2023-09-27 06:26:50,augment,5ED6jwDECEmNvSp98R2qyEUPHDv9pi14E6n3TS8CicD6YfhL,3.222727734375,9.600000000000001
2023-09-27 06:26:58,followup0,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.30472734375,9.600000000000001
2023-09-27 06:26:59,followup0,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,5.59290703125,9.600000000000001
2023-09-27 06:27:02,answer1+,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,3.7341921875,9.600000000000001
2023-09-27 06:27:10,answer0,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.30460625,9.600000000000001
2023-09-27 06:27:16,answer1+,5H6BgKkAr2Anmm9Xw5BVDE4VaQmFEVMkJUHeT7Gki4J7yF4x,2.8610359375,9.600000000000001
2023-09-27 06:27:18,answer1+,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.28761962890625,9.600000000000001
2023-09-27 06:27:25,followup0,5ED6jwDECEmNvSp98R2qyEUPHDv9pi14E6n3TS8CicD6YfhL,3.22269609375,9.600000000000001
2023-09-27 06:27:32,answer1+,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.6330890625,9.600000000000001
2023-09-27 06:27:55,answer1+,5EsbfxPcQaUrCDurUJ8Q5qDKNENNGziu3qHWUbXrcuY2pbNz,1.2678638671875,9.600000000000001
2023-09-27 06:27:55,followup1+,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.6912109375,9.600000000000001
2023-09-27 06:27:57,answer1+,5H9XxRFAW2KHnN94qzCGMyEs6Bi4pTiatW9LcwGmtJp42Vaq,2.202376953125,9.600000000000001
2023-09-27 06:28:23,answer1+,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,3.7341921875,9.600000000000001
2023-09-27 06:28:23,answer1+,5Hddm3iBFD2GLT5ik7LZnT3XJUnRnN8PoeCFgGQgawUVKNm8,21.3979875,9.600000000000001
2023-09-27 06:28:27,answer1+,5HeKSHGdsRCwVgyrHchijnZJnq4wiv6GqoDLNah8R5WMfnLB,2.8307666015625,9.600000000000001
2023-09-27 06:28:44,followup1+,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.13848662109375,9.600000000000001
2023-09-27 06:28:58,followup1+,5FqPJMZDp39KRd9jDhXuFpZWkYD7wG5AXmjoWqK8rDy7ok5B,3.96807421875,9.600000000000001
2023-09-27 06:29:03,answer1+,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.868366796875,9.600000000000001
2023-09-27 06:29:09,answer1+,5CaCUPsSSdKWcMJbmdmJdnWVa15fJQuz5HsSGgVdZffpHAUa,1.313391015625,9.600000000000001
2023-09-27 06:29:13,followup0,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.30460625,9.600000000000001
2023-09-27 06:29:17,answer0,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.35183974609375,9.600000000000001
2023-09-27 06:29:18,answer0,5EpxBYq4aVgTQ1rYeBo2mzYt3hgpRTqxZTSsJEkCstBP5Jse,1.12486357421875,9.600000000000001
2023-09-27 06:29:21,followup1+,5F4tQyWrhfGVcNhoqeiNsR6KjD4wMZ2kfhLj4oHYuyHbZAc3,45.318340625,9.600000000000001
2023-09-27 06:29:21,answer1+,5Hddm3iBFD2GLT5ik7LZnT3XJUnRnN8PoeCFgGQgawUVKNm8,21.3977765625,9.600000000000001
2023-09-27 06:29:23,answer1+,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.28763212890625,9.600000000000001
2023-09-27 06:29:28,followup1+,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.93712265625,9.600000000000001
2023-09-27 06:29:38,followup1+,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.3518265625,9.600000000000001
2023-09-27 06:29:42,answer1+,5H6BgKkAr2Anmm9Xw5BVDE4VaQmFEVMkJUHeT7Gki4J7yF4x,2.8610080078125,9.600000000000001
2023-09-27 06:29:42,augment,5HNQURvmjjYhTSksi8Wfsw676b4owGwfLR2BFAQzG7H3HhYf,8.583765625,9.600000000000001
2023-09-27 06:29:53,followup0,5H9XxRFAW2KHnN94qzCGMyEs6Bi4pTiatW9LcwGmtJp42Vaq,2.202376953125,9.600000000000001
2023-09-27 06:29:55,augment,5FqPJMZDp39KRd9jDhXuFpZWkYD7wG5AXmjoWqK8rDy7ok5B,3.96807421875,9.600000000000001
2023-09-27 06:30:06,answer1+,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,5.59290703125,9.600000000000001
2023-09-27 06:30:22,answer1+,5Dz8ShM6rtPw1GBAaqxjycT9LF1TC3iDpzpUH9gKr85Nizo6,2.5135650390625,9.600000000000001
2023-09-27 06:30:43,answer1+,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.13847548828125,9.600000000000001
2023-09-27 06:30:50,followup1+,5H6BgKkAr2Anmm9Xw5BVDE4VaQmFEVMkJUHeT7Gki4J7yF4x,2.8610359375,9.600000000000001
2023-09-27 06:31:06,followup0,5EhvL1FVkQPpMjZX4MAADcW42i3xPSF1KiCpuaxTYVr28sux,16.1303484375,9.600000000000001
2023-09-27 06:31:13,followup1+,5ECvRLMj9jkbdM4sLuH5WvjUe87TcAdjRfUj5onN4iKqYYGm,1.692573046875,9.600000000000001
2023-09-27 06:31:17,followup1+,5GjRTFAspc1j5FefP6tyKv9pehAx2EdhC6UuPVyAEzGaerkL,1.03682607421875,9.600000000000001
2023-09-27 06:31:25,answer1+,5G1NjW9YhXLadMWajvTkfcJy6up3yH2q1YzMXDTi6ijanChe,1.9357025390625,9.600000000000001
2023-09-27 06:31:32,answer1+,5EpxBYq4aVgTQ1rYeBo2mzYt3hgpRTqxZTSsJEkCstBP5Jse,1.1248744140625,9.600000000000001
2023-09-27 06:31:34,followup0,5HeKSHGdsRCwVgyrHchijnZJnq4wiv6GqoDLNah8R5WMfnLB,2.8307666015625,9.600000000000001
2023-09-27 06:31:45,followup1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.30460625,9.600000000000001
2023-09-27 06:31:45,followup1+,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.633321875,9.600000000000001
2023-09-27 06:31:59,answer0,5ED6jwDECEmNvSp98R2qyEUPHDv9pi14E6n3TS8CicD6YfhL,3.22269609375,9.600000000000001
2023-09-27 06:31:59,followup1+,5ECvRLMj9jkbdM4sLuH5WvjUe87TcAdjRfUj5onN4iKqYYGm,1.692573046875,9.600000000000001
2023-09-27 06:32:04,followup0,5F4tQyWrhfGVcNhoqeiNsR6KjD4wMZ2kfhLj4oHYuyHbZAc3,45.318790625,9.600000000000001
2023-09-27 06:32:10,augment,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.3518265625,9.600000000000001
2023-09-27 06:32:24,answer0,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.93712265625,9.600000000000001
2023-09-27 06:32:31,followup0,5CaCUPsSSdKWcMJbmdmJdnWVa15fJQuz5HsSGgVdZffpHAUa,1.31340390625,9.600000000000001
2023-09-27 06:32:34,followup1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.30460625,9.600000000000001
2023-09-27 06:32:35,answer1+,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.691084375,9.600000000000001
2023-09-27 06:32:35,followup1+,5EsbfxPcQaUrCDurUJ8Q5qDKNENNGziu3qHWUbXrcuY2pbNz,1.2678638671875,9.600000000000001
2023-09-27 06:32:48,answer0,5H6BgKkAr2Anmm9Xw5BVDE4VaQmFEVMkJUHeT7Gki4J7yF4x,2.8610080078125,9.600000000000001
2023-09-27 06:32:56,answer1+,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.13847548828125,9.600000000000001
2023-09-27 06:33:03,augment,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.691084375,9.600000000000001
2023-09-27 06:33:09,answer1+,5FqPJMZDp39KRd9jDhXuFpZWkYD7wG5AXmjoWqK8rDy7ok5B,3.96807421875,9.600000000000001
2023-09-27 06:33:24,followup0,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,2.3707203125,9.600000000000001
2023-09-27 06:33:32,followup1+,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.93712265625,9.600000000000001
2023-09-27 06:33:34,answer0,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.30460625,9.600000000000001
2023-09-27 06:33:38,augment,5EsbfxPcQaUrCDurUJ8Q5qDKNENNGziu3qHWUbXrcuY2pbNz,1.2678638671875,9.600000000000001
2023-09-27 06:33:45,augment,5Gpt8XWFTXmKrRF1qaxcBQLvnPLpKi6Pt2XC4vVQR7gqNKtU,1.15408671875,9.600000000000001
2023-09-27 06:33:49,answer1+,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.13848662109375,9.600000000000001
2023-09-27 06:34:05,followup1+,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,3.7341921875,9.600000000000001
2023-09-27 06:34:18,answer0,5EsbfxPcQaUrCDurUJ8Q5qDKNENNGziu3qHWUbXrcuY2pbNz,1.2678763671875,9.600000000000001
2023-09-27 06:34:21,answer0,5Dz8ShM6rtPw1GBAaqxjycT9LF1TC3iDpzpUH9gKr85Nizo6,2.5135404296875,9.600000000000001
2023-09-27 06:34:24,answer1+,5CaCUPsSSdKWcMJbmdmJdnWVa15fJQuz5HsSGgVdZffpHAUa,1.313391015625,9.600000000000001
2023-09-27 06:34:34,followup1+,5F4tQyWrhfGVcNhoqeiNsR6KjD4wMZ2kfhLj4oHYuyHbZAc3,45.318340625,9.600000000000001
2023-09-27 06:34:40,answer1+,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.6912109375,9.600000000000001
2023-09-27 06:34:43,augment,5HeKSHGdsRCwVgyrHchijnZJnq4wiv6GqoDLNah8R5WMfnLB,2.8307666015625,9.600000000000001
2023-09-27 06:34:52,followup1+,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.6330890625,9.600000000000001
2023-09-27 06:35:03,answer1+,5GjRTFAspc1j5FefP6tyKv9pehAx2EdhC6UuPVyAEzGaerkL,1.03682607421875,9.600000000000001
2023-09-27 06:35:04,followup0,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.28763212890625,9.600000000000001
2023-09-27 06:35:05,answer1+,5FqPJMZDp39KRd9jDhXuFpZWkYD7wG5AXmjoWqK8rDy7ok5B,3.96811328125,9.600000000000001
2023-09-27 06:35:11,augment,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.30460625,9.600000000000001
2023-09-27 06:35:17,answer1+,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.6330890625,9.600000000000001
2023-09-27 06:35:22,followup1+,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.3518265625,9.600000000000001
2023-09-27 06:35:22,answer0,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.28761962890625,9.600000000000001
2023-09-27 06:35:31,augment,5Hddm3iBFD2GLT5ik7LZnT3XJUnRnN8PoeCFgGQgawUVKNm8,21.3977765625,9.600000000000001
2023-09-27 06:35:45,followup1+,5ECvRLMj9jkbdM4sLuH5WvjUe87TcAdjRfUj5onN4iKqYYGm,1.692573046875,9.600000000000001
2023-09-27 06:35:51,answer1+,5FqPJMZDp39KRd9jDhXuFpZWkYD7wG5AXmjoWqK8rDy7ok5B,3.96807421875,9.600000000000001
2023-09-27 06:35:52,followup0,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.13847548828125,9.600000000000001
2023-09-27 06:35:57,followup1+,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,5.59290703125,9.600000000000001
2023-09-27 06:36:05,answer1+,5ECvRLMj9jkbdM4sLuH5WvjUe87TcAdjRfUj5onN4iKqYYGm,1.6925896484375,9.600000000000001
2023-09-27 06:36:06,answer1+,5GjRTFAspc1j5FefP6tyKv9pehAx2EdhC6UuPVyAEzGaerkL,1.03682607421875,9.600000000000001
